-7.542263837,-7.44478203,-7.431177243,-7.430822657,-7.430821113,-7.457670419,-7.476272717,-7.501252866,-7.522604625,-7.464836884,-7.472511417,-7.481385107,-7.490324039,-7.465930105,-7.46813887,-7.470332567,-7.472511417,-7.474141308,-7.476272717,-7.479239249,-7.470878662,-7.471423834,-7.471968084,-7.472511417,-7.473053836,-7.473070456,-7.473606354,-7.472619974,-7.472728494,-7.472836978,-7.472945425,-7.47316221,-7.473270548,-7.47337885,-7.473487115,-7.473400505,-7.47342216,-7.473443813,-7.473465464,-7.472984632,-7.47300609,-7.473027546,-7.473049002,-7.473469795,-7.473474125,-7.473478455,-7.473482785,-7.473491445,-7.473495774,-7.472976049,-7.472980341
-5.643210661,-5.548850017,-5.537863632,-5.53664314,-5.536562361,-5.560612601,-5.583402496,-5.604424483,-5.624353689,-5.570019815,-5.578898698,-5.587411225,-5.596232383,-5.572197034,-5.574445458,-5.576679278,-5.578898698,-5.581206557,-5.583402496,-5.585255967,-5.577235475,-5.577790775,-5.578345182,-5.578898698,-5.579451327,-5.580103547,-5.58065535,-5.579009295,-5.579119856,-5.579230382,-5.579340872,-5.579561746,-5.579672131,-5.57978248,-5.579892793,-5.579804545,-5.579826609,-5.579848672,-5.579870733,-5.580015178,-5.580037272,-5.580059365,-5.580081457,-5.579875145,-5.579879557,-5.579883969,-5.579888381,-5.579897205,-5.579901617,-5.58000634,-5.580010759
-6.180273814,-6.08429014,-6.073369303,-6.072077066,-6.072044781,-6.09672102,-6.119093538,-6.140949713,-6.161138005,-6.105499712,-6.115255514,-6.123971182,-6.132289857,-6.108421755,-6.110714753,-6.112992601,-6.115255514,-6.116887218,-6.119093538,-6.121773817,-6.113559721,-6.114125911,-6.114691174,-6.115255514,-6.115818933,-6.115778698,-6.116333461,-6.115368271,-6.115480992,-6.115593676,-6.115706323,-6.115931507,-6.116044044,-6.116156545,-6.116269008,-6.11617904,-6.116201535,-6.116224027,-6.116246519,-6.115689853,-6.115712067,-6.115734279,-6.115756489,-6.116251017,-6.116255515,-6.116260013,-6.116264511,-6.116273506,-6.116278004,-6.115680968,-6.115685411
-7.224935527,-7.127545161,-7.115591877,-7.114971602,-7.114968164,-7.13846452,-7.164007089,-7.183024309,-7.205486118,-7.148590667,-7.158911518,-7.167630848,-7.175956194,-7.151949981,-7.15428537,-7.156605812,-7.158911518,-7.161711644,-7.164007089,-7.165405579,-7.157183612,-7.157760494,-7.158336462,-7.158911518,-7.159485666,-7.160558374,-7.16113543,-7.15902642,-7.159141285,-7.159256115,-7.159370908,-7.159600386,-7.159715071,-7.159829719,-7.159944332,-7.159852645,-7.159875569,-7.159898491,-7.159921412,-7.160465958,-7.160489064,-7.160512169,-7.160535272,-7.159925996,-7.15993058,-7.159935164,-7.159939748,-7.159948915,-7.159953499,-7.160456715,-7.160461336
-6.132634851,-6.037366424,-6.026468562,-6.025226373,-6.025191087,-6.049841617,-6.072636682,-6.093705588,-6.113636424,-6.059064354,-6.067849159,-6.07649095,-6.085011089,-6.061102529,-6.063366273,-6.065615079,-6.067849159,-6.070411979,-6.072636682,-6.074319884,-6.066174971,-6.066733946,-6.067292008,-6.067849159,-6.068405404,-6.069294391,-6.069853572,-6.067960481,-6.068071766,-6.068183015,-6.068294227,-6.068516544,-6.068627648,-6.068738716,-6.068849748,-6.068760925,-6.068783133,-6.068805339,-6.068827544,-6.069204839,-6.069227229,-6.069249618,-6.069272005,-6.068831985,-6.068836426,-6.068840867,-6.068845307,-6.068854188,-6.068858629,-6.069195883,-6.069200361
-7.809343732,-7.715115033,-7.702965292,-7.702755529,-7.702754829,-7.72939909,-7.751939541,-7.769032146,-7.790415524,-7.740593346,-7.749868155,-7.754654501,-7.762650877,-7.742439633,-7.744933161,-7.747409252,-7.749868155,-7.749647158,-7.751939541,-7.752469126,-7.748025579,-7.748640836,-7.749255027,-7.749868155,-7.750480225,-7.748495201,-7.749071586,-7.749990653,-7.750113109,-7.750235524,-7.750357895,-7.750602511,-7.750724756,-7.750846959,-7.75096912,-7.750871394,-7.750895829,-7.75092026,-7.75094469,-7.748402887,-7.748425968,-7.748449047,-7.748472125,-7.750949577,-7.750954462,-7.750959348,-7.750964235,-7.750974006,-7.750978891,-7.748393654,-7.748398271
-9.134199113,-9.070622573,-9.069256287,-9.069246448,-9.069246563,-9.072953103,-9.084754762,-9.101221081,-9.121780066,-9.076634375,-9.080302431,-9.088507183,-9.092856518,-9.078453873,-9.079069881,-9.079686071,-9.080302431,-9.083981726,-9.084754762,-9.08763682,-9.079840145,-9.07999423,-9.080148326,-9.080302431,-9.080456546,-9.083594831,-9.083788403,-9.080333253,-9.080364075,-9.080394898,-9.080425722,-9.08048737,-9.080518194,-9.080549018,-9.080579845,-9.080555184,-9.080561349,-9.080567513,-9.080573678,-9.083563856,-9.083571599,-9.083579343,-9.083587088,-9.080574913,-9.080576146,-9.080577377,-9.080578611,-9.080581077,-9.08058231,-9.083560759,-9.083562307
-5.830487676,-5.736138461,-5.72496159,-5.723884822,-5.723824469,-5.747746824,-5.770864851,-5.792118075,-5.811615783,-5.757051125,-5.766425115,-5.774940111,-5.783819612,-5.759684875,-5.761946367,-5.764193043,-5.766425115,-5.768660037,-5.770864851,-5.772774375,-5.764752422,-5.765310892,-5.765868455,-5.766425115,-5.766980876,-5.76755245,-5.768106607,-5.766536339,-5.766647527,-5.766758679,-5.766869796,-5.76709192,-5.767202929,-5.767313901,-5.767424838,-5.767336092,-5.767358281,-5.767380468,-5.767402654,-5.767463703,-5.767485892,-5.767508079,-5.767530265,-5.767407091,-5.767411528,-5.767415965,-5.767420402,-5.767429275,-5.767433712,-5.767454827,-5.767459265
-7.22629634,-7.128944502,-7.116980295,-7.116361445,-7.116358018,-7.139859203,-7.16540891,-7.184416982,-7.206851276,-7.149961568,-7.160283047,-7.169045697,-7.177375151,-7.153324267,-7.155658724,-7.157978248,-7.160283047,-7.163112873,-7.16540891,-7.166819384,-7.15855582,-7.159132475,-7.159708217,-7.160283047,-7.16085697,-7.161959306,-7.162536511,-7.160397904,-7.160512725,-7.16062751,-7.160742258,-7.160971646,-7.161086286,-7.16120089,-7.161315457,-7.161223806,-7.161246721,-7.161269634,-7.161292546,-7.161866866,-7.161889978,-7.161913089,-7.161936198,-7.161297129,-7.161301711,-7.161306293,-7.161310875,-7.161320039,-7.161324621,-7.16185762,-7.161862243
-8.03568584,-7.938827463,-7.929161224,-7.929028584,-7.929028273,-7.95181087,-7.982266002,-8.002094827,-8.016951816,-7.965177124,-7.976483875,-7.986630511,-7.995792286,-7.96894149,-7.971470826,-7.973984892,-7.976483875,-7.979773668,-7.982266002,-7.984201818,-7.974611044,-7.975236256,-7.975860532,-7.976483875,-7.977106286,-7.97852141,-7.979148025,-7.976608431,-7.976732949,-7.976857433,-7.976981878,-7.977230656,-7.97735499,-7.977479286,-7.977603546,-7.97750414,-7.977528995,-7.977553846,-7.977578696,-7.978421056,-7.978446146,-7.978471236,-7.978496324,-7.977583667,-7.977588636,-7.977593606,-7.977598578,-7.977608516,-7.977613486,-7.978411019,-7.978416038
-5.314488478,-5.221191446,-5.210294197,-5.209253499,-5.209136238,-5.232932475,-5.255267735,-5.276029004,-5.295833999,-5.242111585,-5.250914189,-5.259430167,-5.267801094,-5.244298479,-5.246518002,-5.248723172,-5.250914189,-5.253104212,-5.255267735,-5.257300236,-5.249272246,-5.249820438,-5.250367751,-5.250914189,-5.251459755,-5.252017179,-5.252561189,-5.251023372,-5.25113252,-5.251241633,-5.251350711,-5.251568763,-5.251677737,-5.251786676,-5.251895581,-5.25180846,-5.251830242,-5.251852023,-5.251873803,-5.251930056,-5.251951839,-5.25197362,-5.2519954,-5.251878158,-5.251882514,-5.25188687,-5.251891225,-5.251899936,-5.251904292,-5.251921343,-5.2519257
-5.337985286,-5.244766092,-5.233676212,-5.232654031,-5.232538894,-5.25614634,-5.278451256,-5.299680625,-5.319326603,-5.2653977,-5.274384486,-5.282923141,-5.291468293,-5.26775813,-5.269981186,-5.272189906,-5.274384486,-5.2762959,-5.278451256,-5.280784119,-5.272739869,-5.273288951,-5.273837156,-5.274384486,-5.274930944,-5.275213422,-5.275754962,-5.274493847,-5.274603173,-5.274712465,-5.274821722,-5.275040131,-5.275149283,-5.275258401,-5.275367484,-5.275280221,-5.275302039,-5.275323855,-5.27534567,-5.275126698,-5.275148381,-5.275170063,-5.275191743,-5.275350033,-5.275354396,-5.275358759,-5.275363122,-5.275371847,-5.275376209,-5.275118024,-5.275122361
-6.481874973,-6.385174157,-6.374458073,-6.373048585,-6.373030819,-6.397921777,-6.420496308,-6.442316381,-6.462633756,-6.406416216,-6.415980615,-6.424337022,-6.433076774,-6.40918316,-6.41146376,-6.413729507,-6.415980615,-6.418272391,-6.420496308,-6.42216408,-6.414293648,-6.414856878,-6.415419199,-6.415980615,-6.416541129,-6.417155134,-6.417714173,-6.416092789,-6.416204928,-6.416317031,-6.416429098,-6.416653123,-6.416765082,-6.416877005,-6.416988892,-6.416899385,-6.416921764,-6.416944142,-6.416966518,-6.417065605,-6.417087989,-6.417110372,-6.417132754,-6.416970993,-6.416975468,-6.416979943,-6.416984418,-6.416993367,-6.416997842,-6.41705665,-6.417061128
-5.507075435,-5.413307418,-5.402442246,-5.401267009,-5.401170236,-5.425162436,-5.447491303,-5.468570726,-5.488323605,-5.43415982,-5.443193769,-5.451750898,-5.460385041,-5.436544521,-5.438775472,-5.440991818,-5.443193769,-5.445319505,-5.447491303,-5.449608636,-5.441543647,-5.44209458,-5.44264462,-5.443193769,-5.443742032,-5.444228415,-5.444774405,-5.443303493,-5.443413181,-5.443522833,-5.44363245,-5.443851578,-5.443961089,-5.444070565,-5.444180006,-5.444092456,-5.444114346,-5.444136234,-5.44415812,-5.444140975,-5.444162837,-5.444184698,-5.444206557,-5.444162498,-5.444166875,-5.444171252,-5.444175629,-5.444184383,-5.444188759,-5.44413223,-5.444136603
-7.573905197,-7.475684703,-7.462107363,-7.461772779,-7.461771359,-7.488873629,-7.507077966,-7.531481885,-7.554114283,-7.496323951,-7.503929324,-7.511822087,-7.520587485,-7.497279161,-7.499511242,-7.501727886,-7.503929324,-7.504954953,-7.507077966,-7.509698819,-7.502279662,-7.502830491,-7.503380378,-7.503929324,-7.504477334,-7.503888306,-7.504422087,-7.504039,-7.50414864,-7.504258242,-7.504367806,-7.504586823,-7.504696276,-7.504805691,-7.50491507,-7.50482757,-7.504849447,-7.504871323,-7.504893197,-7.503802821,-7.503824194,-7.503845566,-7.503866937,-7.504897572,-7.504901946,-7.504906321,-7.504910695,-7.504919444,-7.504923818,-7.503794271,-7.503798547
-4.971045996,-4.879510464,-4.868773252,-4.867749161,-4.867631545,-4.890993007,-4.912858979,-4.933374375,-4.952728761,-4.899912746,-4.908610475,-4.917060183,-4.92531507,-4.902122407,-4.904299107,-4.906461729,-4.908610475,-4.910737523,-4.912858979,-4.914965182,-4.907000209,-4.907537824,-4.908074578,-4.908610475,-4.909145516,-4.909671766,-4.910205061,-4.908717551,-4.908824593,-4.908931602,-4.909038576,-4.909252421,-4.909359293,-4.909466131,-4.909572935,-4.909487495,-4.909508857,-4.909530217,-4.909551577,-4.90958636,-4.909607714,-4.909629066,-4.909650416,-4.909555849,-4.90956012,-4.909564392,-4.909568663,-4.909577206,-4.909581478,-4.909577818,-4.909582089
-5.880458767,-5.785179617,-5.774164801,-5.773102212,-5.773046654,-5.797232249,-5.820069519,-5.840932771,-5.861466015,-5.806320421,-5.815830907,-5.824110792,-5.832590205,-5.809063425,-5.811334137,-5.813589894,-5.815830907,-5.817865427,-5.820069519,-5.821947858,-5.814151521,-5.81471223,-5.815272024,-5.815830907,-5.81638888,-5.816758131,-5.817312192,-5.815942574,-5.816054205,-5.8161658,-5.816277358,-5.816500366,-5.816611816,-5.81672323,-5.816834607,-5.816745508,-5.816767785,-5.816790061,-5.816812335,-5.816669399,-5.816691584,-5.816713768,-5.81673595,-5.816816789,-5.816821244,-5.816825699,-5.816830153,-5.816839062,-5.816843516,-5.816660524,-5.816664962
-7.764746573,-7.669142555,-7.65657919,-7.656349266,-7.656348456,-7.683425451,-7.704348295,-7.722374861,-7.745498191,-7.693874274,-7.702641969,-7.707141007,-7.715102317,-7.695348133,-7.697796661,-7.700227855,-7.702641969,-7.702110223,-7.704348295,-7.70499958,-7.700832975,-7.701437031,-7.702040028,-7.702641969,-7.703242858,-7.700985589,-7.701548306,-7.70276223,-7.702882449,-7.703002628,-7.703122764,-7.703362909,-7.703482919,-7.703602887,-7.703722814,-7.703626875,-7.703650863,-7.703674848,-7.703698831,-7.700895464,-7.700917997,-7.70094053,-7.70096306,-7.703703628,-7.703708424,-7.703713221,-7.703718018,-7.70372761,-7.703732406,-7.70088645,-7.700890957
-6.889130544,-6.79179592,-6.780511875,-6.779495939,-6.779488483,-6.804858114,-6.827491331,-6.847969622,-6.869755506,-6.8131594,-6.821713897,-6.832332106,-6.840981366,-6.815031107,-6.817273237,-6.819500764,-6.821713897,-6.82524143,-6.827491331,-6.830095839,-6.820055388,-6.820609117,-6.821161952,-6.821713897,-6.822264955,-6.824111013,-6.824676693,-6.821824179,-6.821934426,-6.822044638,-6.822154814,-6.82237506,-6.82248513,-6.822595165,-6.822705165,-6.822617168,-6.822639169,-6.822661169,-6.822683168,-6.82402042,-6.82404307,-6.824065719,-6.824088367,-6.822687567,-6.822691967,-6.822696366,-6.822700766,-6.822709564,-6.822713963,-6.824011359,-6.824015889
-8.750116195,-8.647475716,-8.644391141,-8.644363276,-8.644363369,-8.652510215,-8.674965255,-8.702089044,-8.730816636,-8.659941303,-8.667107579,-8.681344094,-8.689107542,-8.663359227,-8.664610599,-8.665860051,-8.667107579,-8.673469516,-8.674965255,-8.679711004,-8.666172113,-8.666484055,-8.666795878,-8.667107579,-8.667419161,-8.672719911,-8.673095003,-8.667169905,-8.667232225,-8.667294542,-8.667356853,-8.667481461,-8.667543758,-8.667606051,-8.667668339,-8.667618508,-8.667630966,-8.667643423,-8.66765588,-8.672659875,-8.672674883,-8.672689893,-8.672704903,-8.667658373,-8.667660864,-8.667663355,-8.667665848,-8.667670829,-8.667673321,-8.67265387,-8.672656873
-7.575904053,-7.477646918,-7.464072687,-7.463739341,-7.463737928,-7.490854191,-7.509041185,-7.533398706,-7.556106566,-7.498325554,-7.505929351,-7.513760596,-7.522514398,-7.499274203,-7.501507969,-7.503726275,-7.505929351,-7.506918441,-7.509041185,-7.511638591,-7.504278463,-7.504829702,-7.505379997,-7.505929351,-7.506477766,-7.505851927,-7.50638564,-7.506039108,-7.506148829,-7.506258512,-7.506368158,-7.506587337,-7.506696871,-7.506806367,-7.506915826,-7.506828262,-7.506850155,-7.506872047,-7.506893937,-7.505766453,-7.505787824,-7.505809193,-7.505830561,-7.506898315,-7.506902693,-7.50690707,-7.506911448,-7.506920204,-7.506924581,-7.505757904,-7.505762179
-5.630002813,-5.536108079,-5.525059102,-5.523833071,-5.523750798,-5.547923335,-5.570428634,-5.59126147,-5.611211161,-5.557041924,-5.566230106,-5.574839266,-5.583240236,-5.559506281,-5.561762169,-5.564003376,-5.566230106,-5.568241382,-5.570428634,-5.572674059,-5.564561408,-5.565118538,-5.56567477,-5.566230106,-5.566784549,-5.567142494,-5.567692362,-5.566341066,-5.56645199,-5.566562879,-5.566673732,-5.566895331,-5.567006077,-5.567116788,-5.567227463,-5.567138926,-5.567161063,-5.567183198,-5.567205331,-5.567054433,-5.56707645,-5.567098466,-5.567120481,-5.567209758,-5.567214184,-5.567218611,-5.567223037,-5.56723189,-5.567236316,-5.567045625,-5.567050029
-7.949374159,-7.855697206,-7.845052629,-7.844895027,-7.844894596,-7.869382212,-7.897250564,-7.91484371,-7.930927536,-7.882280225,-7.893011178,-7.90072952,-7.909351087,-7.885391625,-7.887947964,-7.890487742,-7.893011178,-7.8948064,-7.897250564,-7.89837997,-7.891120125,-7.891751488,-7.892381839,-7.893011178,-7.893639509,-7.893578205,-7.894192757,-7.893136924,-7.89326263,-7.893388297,-7.893513923,-7.893765053,-7.893890559,-7.894016024,-7.89414145,-7.894041112,-7.8940662,-7.894091284,-7.894116367,-7.89347978,-7.893504388,-7.893528996,-7.893553602,-7.894121385,-7.894126401,-7.894131417,-7.894136435,-7.894146466,-7.894151483,-7.893469936,-7.893474859
-6.217680956,-6.122369831,-6.11131375,-6.109984575,-6.109954558,-6.13439023,-6.156711517,-6.178354713,-6.198616958,-6.143221614,-6.153107107,-6.161921105,-6.170645297,-6.146279225,-6.148570119,-6.150846009,-6.153107107,-6.154519198,-6.156711517,-6.159720719,-6.151412662,-6.151978394,-6.152543208,-6.153107107,-6.153670095,-6.153417676,-6.153968967,-6.153219778,-6.153332412,-6.153445009,-6.15355757,-6.153782583,-6.153895035,-6.154007451,-6.154119831,-6.15402993,-6.154052407,-6.154074883,-6.154097358,-6.153329387,-6.153351462,-6.153373535,-6.153395606,-6.154101853,-6.154106347,-6.154110842,-6.154115336,-6.154124325,-6.15412882,-6.153320557,-6.153324972
-6.747647582,-6.652651594,-6.640967579,-6.639779845,-6.639769718,-6.664337065,-6.687262132,-6.709476408,-6.728570168,-6.673481942,-6.683431341,-6.691098384,-6.699744707,-6.676522296,-6.678840392,-6.681143336,-6.683431341,-6.685037903,-6.687262132,-6.688924986,-6.681716729,-6.682289192,-6.682860728,-6.683431341,-6.684001033,-6.683920456,-6.684479601,-6.683545353,-6.683659328,-6.683773266,-6.683887168,-6.684114861,-6.684228653,-6.684342407,-6.684456126,-6.684365154,-6.684387899,-6.684410643,-6.684433385,-6.683830909,-6.683853298,-6.683875685,-6.683898072,-6.684437933,-6.684442481,-6.68444703,-6.684451578,-6.684460674,-6.684465222,-6.683821953,-6.683826431
-8.449783335,-8.333683038,-8.328300121,-8.328243353,-8.328243361,-8.341979468,-8.372752284,-8.40294959,-8.428323445,-8.353068214,-8.363297218,-8.38005877,-8.389933882,-8.357606241,-8.359509733,-8.361406712,-8.363297218,-8.370619264,-8.372752284,-8.377821411,-8.361879943,-8.36235277,-8.362825195,-8.363297218,-8.363768838,-8.369548923,-8.370084545,-8.363391574,-8.363485912,-8.363580238,-8.363674545,-8.363863113,-8.363957373,-8.364051617,-8.364145845,-8.364070462,-8.36408931,-8.364108155,-8.364126999,-8.369463168,-8.369484608,-8.369506047,-8.369527487,-8.364130769,-8.364134538,-8.364138306,-8.364142077,-8.364149613,-8.364153382,-8.369454592,-8.369458881
-4.96149053,-4.870006063,-4.859326651,-4.858252668,-4.858136185,-4.881484316,-4.903336745,-4.923840223,-4.943183558,-4.890398095,-4.899090579,-4.907535465,-4.915785548,-4.892606339,-4.894781752,-4.896943099,-4.899090579,-4.901216528,-4.903336745,-4.905441685,-4.897481261,-4.89801856,-4.898554998,-4.899090579,-4.899625305,-4.900151394,-4.900684378,-4.899197592,-4.899304572,-4.899411517,-4.899518428,-4.899732148,-4.899838957,-4.899945732,-4.900052473,-4.899967083,-4.899988432,-4.900009781,-4.900031127,-4.900066038,-4.900087379,-4.900108719,-4.900130057,-4.900035397,-4.900039666,-4.900043935,-4.900048204,-4.900056742,-4.900061011,-4.900057501,-4.90006177
-5.501477645,-5.407596582,-5.396696794,-5.395528429,-5.395430982,-5.419462253,-5.441825324,-5.462756177,-5.482694894,-5.428405752,-5.437380423,-5.446059558,-5.454678898,-5.430742962,-5.432969953,-5.43518237,-5.437380423,-5.43964948,-5.441825324,-5.44391463,-5.435733222,-5.436283179,-5.436832245,-5.437380423,-5.437927716,-5.438556479,-5.439103358,-5.437489952,-5.437599446,-5.437708905,-5.437818328,-5.438037069,-5.438146386,-5.438255669,-5.438364916,-5.438277521,-5.438299372,-5.438321221,-5.438343069,-5.438468897,-5.438490795,-5.438512691,-5.438534585,-5.438347439,-5.438351808,-5.438356177,-5.438360546,-5.438369285,-5.438373654,-5.438460138,-5.438464518
-7.166058854,-7.067855695,-7.056338671,-7.055655547,-7.055651587,-7.079112026,-7.103903963,-7.124115933,-7.146562597,-7.090070263,-7.100120226,-7.107274954,-7.11557352,-7.09308255,-7.095443775,-7.097789595,-7.100120226,-7.101645857,-7.103903963,-7.105092006,-7.098373668,-7.098956795,-7.09953898,-7.100120226,-7.100700535,-7.100511371,-7.10107902,-7.100236362,-7.100352461,-7.100468523,-7.100584548,-7.100816485,-7.100932397,-7.101048272,-7.101164111,-7.101071443,-7.101094612,-7.10111778,-7.101140946,-7.100420461,-7.100443191,-7.100465919,-7.100488646,-7.101145579,-7.101150212,-7.101154845,-7.101159478,-7.101168743,-7.101173376,-7.100411369,-7.100415915
-6.607524844,-6.511555172,-6.500377825,-6.499045728,-6.499032056,-6.523048014,-6.546548863,-6.567415974,-6.588347831,-6.533440114,-6.541721647,-6.551515813,-6.560110739,-6.534967173,-6.537233443,-6.539484864,-6.541721647,-6.544322399,-6.546548863,-6.549293878,-6.540045424,-6.540605072,-6.541163812,-6.541721647,-6.54227858,-6.543203722,-6.543763546,-6.541833106,-6.541944528,-6.542055915,-6.542167266,-6.542389859,-6.542501102,-6.542612308,-6.542723479,-6.542634545,-6.542656781,-6.542679015,-6.542701248,-6.543114066,-6.543136482,-6.543158897,-6.54318131,-6.542705694,-6.542710141,-6.542714587,-6.542719033,-6.542727925,-6.542732371,-6.543105099,-6.543109583
-5.523720061,-5.429902597,-5.419112831,-5.417919477,-5.417824671,-5.441686585,-5.464065496,-5.485462184,-5.50498317,-5.45098848,-5.460066012,-5.468500222,-5.476844609,-5.453383668,-5.45562579,-5.457853169,-5.460066012,-5.461898753,-5.464065496,-5.466355182,-5.458407734,-5.458961394,-5.459514153,-5.460066012,-5.460616975,-5.460809898,-5.461354933,-5.460176276,-5.460286504,-5.460396697,-5.460506854,-5.460727061,-5.46083711,-5.460947124,-5.461057103,-5.460969123,-5.46099112,-5.461013116,-5.46103511,-5.460722609,-5.460744433,-5.460766256,-5.460788078,-5.461039509,-5.461043907,-5.461048306,-5.461052705,-5.461061501,-5.4610659,-5.460713879,-5.460718244
-7.706864658,-7.609420055,-7.596404734,-7.596146064,-7.596145094,-7.623544752,-7.642776546,-7.662662703,-7.687232192,-7.632971465,-7.64115502,-7.64594248,-7.654012437,-7.634066124,-7.636445949,-7.63880883,-7.64115502,-7.640599767,-7.642776546,-7.643838621,-7.639396933,-7.639983995,-7.640570023,-7.64115502,-7.641738988,-7.639505988,-7.640053282,-7.641271895,-7.641388729,-7.641505524,-7.641622276,-7.641855658,-7.641972288,-7.642088876,-7.642205424,-7.642112189,-7.642135501,-7.64215881,-7.642182118,-7.639418335,-7.63944025,-7.639462164,-7.639484077,-7.642186779,-7.64219144,-7.642196102,-7.642200764,-7.642210086,-7.642214747,-7.639409568,-7.639413952
-5.742020625,-5.647536615,-5.63647126,-5.635328985,-5.635259358,-5.659606385,-5.682176374,-5.703377304,-5.723131906,-5.668499189,-5.677843318,-5.686248354,-5.695020159,-5.671104908,-5.673365758,-5.675611825,-5.677843318,-5.679976888,-5.682176374,-5.68408859,-5.676171057,-5.67672938,-5.6772868,-5.677843318,-5.678398939,-5.678871999,-5.679424803,-5.677954514,-5.678065674,-5.678176798,-5.678287886,-5.678509955,-5.678620936,-5.678731881,-5.67884279,-5.678754066,-5.678776249,-5.678798431,-5.678820611,-5.67878347,-5.678805604,-5.678827737,-5.678849869,-5.678825047,-5.678829483,-5.678833919,-5.678838355,-5.678847226,-5.678851661,-5.678774615,-5.678779042
-8.60162728,-8.488888532,-8.484773276,-8.484733162,-8.484733223,-8.495438721,-8.522421482,-8.552199493,-8.580678197,-8.504704505,-8.513465926,-8.529531147,-8.538539226,-8.508764226,-8.510335277,-8.511902507,-8.513465926,-8.520596867,-8.522421482,-8.527574508,-8.512293718,-8.512684691,-8.513075427,-8.513465926,-8.513856187,-8.51968187,-8.520139742,-8.513543997,-8.513622057,-8.513700111,-8.513778153,-8.51393421,-8.514012225,-8.514090229,-8.514168225,-8.514105828,-8.514121429,-8.514137027,-8.514152625,-8.519608574,-8.519626898,-8.519645223,-8.519663547,-8.514155746,-8.514158866,-8.514161985,-8.514165105,-8.514171344,-8.514174464,-8.519601244,-8.519604909
-7.218149122,-7.120577835,-7.10867862,-7.108051217,-7.108047721,-7.131522706,-7.157021795,-7.1760987,-7.198679989,-7.141765089,-7.152078876,-7.1605848,-7.168891838,-7.145104184,-7.147444017,-7.149768845,-7.152078876,-7.15472953,-7.157021795,-7.158364755,-7.150347731,-7.150925697,-7.151502744,-7.152078876,-7.152654096,-7.15357786,-7.154154113,-7.152193993,-7.152309073,-7.152424117,-7.152539125,-7.152769031,-7.152883929,-7.152998791,-7.153113618,-7.153021759,-7.153044726,-7.153067691,-7.153090655,-7.153485573,-7.153508647,-7.15353172,-7.153554791,-7.153095248,-7.15309984,-7.153104433,-7.153109025,-7.15311821,-7.153122802,-7.153476343,-7.153480958
-6.959830677,-6.863504215,-6.852467453,-6.851542439,-6.851536094,-6.876586408,-6.898561646,-6.921121846,-6.940672214,-6.88602962,-6.894052443,-6.904066315,-6.913129845,-6.887329443,-6.88958531,-6.891826238,-6.894052443,-6.896356469,-6.898561646,-6.901840732,-6.892384161,-6.892941168,-6.893497261,-6.894052443,-6.894606719,-6.895248504,-6.895802993,-6.894163371,-6.894274262,-6.894385117,-6.894495936,-6.894717466,-6.894828176,-6.89493885,-6.895049489,-6.894960981,-6.89498311,-6.895005238,-6.895027364,-6.895159704,-6.895181906,-6.895204107,-6.895226306,-6.895031789,-6.895036214,-6.895040639,-6.895045064,-6.895053914,-6.895058338,-6.895150822,-6.895155263
-6.777537493,-6.682390763,-6.670732295,-6.669579839,-6.669570345,-6.694413132,-6.717459196,-6.73899078,-6.758452064,-6.70304005,-6.712950613,-6.721057469,-6.729518582,-6.706084356,-6.708388021,-6.710676702,-6.712950613,-6.715216585,-6.717459196,-6.718878254,-6.711246557,-6.711815491,-6.712383508,-6.712950613,-6.713516807,-6.714089915,-6.714653656,-6.713063924,-6.713177199,-6.713290438,-6.713403641,-6.713629937,-6.713743031,-6.713856088,-6.713969109,-6.713878695,-6.713901301,-6.713923905,-6.713946508,-6.713999631,-6.714022204,-6.714044776,-6.714067346,-6.713951028,-6.713955549,-6.713960069,-6.713964589,-6.713973629,-6.713978149,-6.713990601,-6.713995116
-6.398162475,-6.3029458,-6.291991934,-6.290570098,-6.290549086,-6.315287461,-6.337544851,-6.358932354,-6.379127888,-6.32442783,-6.333915454,-6.342705759,-6.351413564,-6.327056052,-6.329357606,-6.331644001,-6.333915454,-6.33534199,-6.337544851,-6.340497531,-6.332213257,-6.332781582,-6.33334898,-6.333915454,-6.334481008,-6.334235169,-6.334789092,-6.334028638,-6.334141786,-6.334254897,-6.33436797,-6.334594008,-6.334706972,-6.334819899,-6.33493279,-6.33484248,-6.33486506,-6.334887638,-6.334910214,-6.334146458,-6.334168638,-6.334190816,-6.334212993,-6.33491473,-6.334919245,-6.33492376,-6.334928275,-6.334937305,-6.334941819,-6.334137586,-6.334142022
-7.088850329,-6.991936638,-6.980822224,-6.980053574,-6.980048846,-7.003915955,-7.027071937,-7.049857485,-7.06964094,-7.015133928,-7.024293505,-7.031089566,-7.039749088,-7.01729885,-7.01964595,-7.021977428,-7.024293505,-7.024869859,-7.027071937,-7.028927734,-7.022557882,-7.023137377,-7.023715917,-7.024293505,-7.024870143,-7.023763522,-7.024317124,-7.024408908,-7.024524273,-7.024639601,-7.024754891,-7.024985357,-7.025100533,-7.025215672,-7.025330773,-7.025238695,-7.025261717,-7.025284737,-7.025307756,-7.023674863,-7.02369703,-7.023719195,-7.02374136,-7.025312359,-7.025316963,-7.025321566,-7.02532617,-7.025335376,-7.025339979,-7.023665995,-7.023670429
